transaction_id,account_source_id,account_dest_id,transaction_type,amount,transaction_date,status,failure_reason,device_id,location
8902,262,796,cash_out,147211.1,2025-03-23 13:55:39,completed,,226b2d82-0a5b-4c78-898a-6daeab2bebd1,Alves
8903,152,354,transfer,5669.69,2025-02-25 12:11:38,pending,,c2933d99-b769-4833-af15-47c032322324,Sainte SuzanneBourg
8904,603,130,transfer,34871.35,2025-02-14 03:06:51,completed,,e7e03aca-d47c-4b76-8b63-80757338423e,Saint Audrey
8905,311,770,airtime_purchase,78102.07,2024-11-11 19:38:19,completed,,73a15553-52e8-434e-b900-02facb592c7d,Petit-la-Forêt
8906,594,291,cash_in,258624.72,2025-01-25 06:36:47,completed,,dac05733-7d05-4547-9ffe-ee41c4f0b5fe,Regnier-sur-Mendès
8907,63,430,transfer,44613.06,2025-03-21 08:25:15,completed,,d1d43feb-c332-43f4-84a9-378b3f02d11b,Ledoux-les-Bains
8908,406,299,cash_in,115914.23,2025-01-25 08:54:02,completed,,28cc2c0d-a1ea-4890-9509-c35d6a8f1775,Briand
8909,241,800,cash_in,156309.43,2024-11-14 11:27:51,failed,suspicious,5603ece0-253d-4c45-9388-034939b6eb76,Boulay
8910,602,732,cash_in,381483.49,2025-03-27 15:56:03,completed,,0a0be5ff-db6e-4662-9e9a-133db127680d,Garcia
8911,374,167,cash_out,62913.63,2025-03-30 06:28:59,completed,,be52c627-61c7-41d3-93bb-004edf88292e,Picard-sur-Peron
8912,484,124,payment,8542.5,2025-03-20 19:01:53,completed,,a38c3504-f9ce-4b71-8922-982562ca8642,Guichard
8913,456,794,transfer,64303.57,2025-03-28 03:23:08,completed,,578501b0-b14c-4b1a-9878-cdb317a525f5,Blanchet-la-Forêt
8914,95,776,airtime_purchase,81550.24,2025-03-11 19:51:56,completed,,9d8a3a4d-fcfb-4ea6-bd1f-d1b11550a8fd,Brunel
8915,427,739,cash_in,172576.61,2025-02-02 23:10:38,completed,,b9ab445f-241a-4202-8230-3822976c363b,Delmas
8916,247,433,airtime_purchase,54294.37,2025-03-16 08:57:51,completed,,280492a7-1bc6-4e7f-adf0-8c5a4ba57370,Garnier
8917,663,19,cash_out,151899.19,2025-02-15 11:13:44,completed,,3087d74c-b0ad-42ce-8a36-dcba1acbbc7d,Godard
8918,164,531,cash_out,45634.82,2025-02-26 15:50:06,completed,,3de1d226-1f83-423a-8423-850e172e9085,Saint Noël
8919,317,620,cash_in,279390.14,2024-12-25 07:45:48,completed,,a1b8bcb6-cef1-49dd-83e8-0cc90b2d8663,Saint Marcel
8920,79,784,transfer,81534.1,2025-03-23 00:37:11,completed,,9474caa5-9f1f-4729-90b9-1c919689f75c,Fernandes
8921,196,121,cash_in,121890.8,2025-02-24 04:09:14,completed,,49f394f5-e717-4f94-a1c0-178e20d00cae,Fernandez
8922,54,448,cash_out,64072.42,2025-02-12 06:47:19,completed,,55554864-fb8e-4de3-986a-202ff7f6d2fa,Saint Josephnec
8923,585,764,airtime_purchase,83850.1,2025-03-02 23:24:26,completed,,0147511b-5fa8-4ad4-b8d2-4094cad54fc6,Saint Aimé
8924,245,41,cash_in,112926.66,2025-03-15 10:37:55,reversed,limit_exceeded,808e7ea2-a845-45bd-9c6f-e21fca6ddca1,PetitjeanVille
8925,734,2,cash_in,308083.09,2025-03-14 04:54:24,completed,,3c3f12f8-b369-4505-ad01-2264f5c895e3,Lacroix
8926,7,612,cash_in,379848.81,2025-03-13 14:23:08,completed,,d5b9d337-5d32-4402-9a81-3867906c9d26,Fernandes
8927,665,89,cash_out,192454.97,2025-03-16 01:59:08,completed,,323d9050-6cb8-4db7-bfd4-a804aab57823,Sainte Simone-les-Bains
8928,292,159,airtime_purchase,41424.92,2025-03-29 19:53:12,completed,,8808702b-6c34-4cea-9289-4752642ba253,Bouvier
8929,677,346,transfer,44326.94,2025-03-28 16:05:34,reversed,technical_error,cf688aa5-29f2-445c-9e26-3f5fbbfe4494,Martins
8930,324,554,cash_in,359408.41,2025-03-26 07:31:19,completed,,d7d91040-c42d-4fb5-9ffa-db8f0c7f8377,Sainte Constance
8931,211,252,airtime_purchase,76580.07,2025-03-27 20:03:26,completed,,e6e13160-12dc-47ee-988c-afa95e05f6ca,Verdiernec
8932,616,525,airtime_purchase,4490.12,2025-02-23 12:20:58,failed,insufficient_balance,7e704e49-6a31-4a14-b936-079ffe93a0d8,Hoarau-la-Forêt
8933,407,221,transfer,276.81,2025-02-08 09:48:12,completed,,d7fd69e2-9b7a-461b-9ad1-972a9d14a3e6,Lebreton
8934,473,413,transfer,25531.2,2025-03-09 20:10:23,completed,,b51327c2-ea98-4052-baa2-a5a23563dc97,Lesage
8935,676,445,airtime_purchase,5947.87,2025-01-31 16:35:35,completed,,b873cc7e-2b18-42a4-ac4e-4f18aac0537e,MalletBourg
8936,110,59,airtime_purchase,18181.53,2025-03-21 04:37:49,completed,,c9e8da05-7425-4468-a217-d9f268fbf3db,Pascal
8937,617,142,transfer,68628.91,2025-03-05 09:40:20,failed,limit_exceeded,9264052b-cbe3-47aa-9c4c-1cbdc4ddd900,Prévost
8938,474,638,cash_in,306997.1,2025-03-16 10:01:16,reversed,suspicious,c774e6d0-6aa8-420f-8fcb-80c6d59ed3ec,Fabreboeuf
8939,617,12,payment,-31735.31,2025-03-14 06:36:00,completed,,5d9cab77-ee63-4d05-8ef0-321cf20a8eb1,Giraud-sur-Renault
8940,240,533,cash_in,459863.35,2025-03-23 22:41:15,completed,,29db7fb6-f522-49e4-9187-cdd482b854eb,Lefebvre
8941,170,188,cash_in,187064.34,2025-03-10 09:31:25,completed,,7078089d-9008-4398-a89a-f32112fee5b3,Saint Margaret
8942,709,39,cash_out,122476.0,2025-02-27 10:43:16,failed,suspicious,aced6e86-2c90-43ce-825a-bcbf93f02d4c,Boyerdan
8943,156,48,payment,30856.03,2025-02-12 00:33:50,completed,,e98f62ce-1998-44d5-9b51-3b385b8037ca,Durand-sur-Mer
8944,499,746,payment,27361.16,2025-03-24 16:32:53,completed,,09a2f957-3e0d-48f1-bdf8-5a72e67ce674,Saint Dominiquenec
8945,642,261,airtime_purchase,0.0,2025-03-29 19:03:03,completed,,6427696b-5ef3-414d-9344-d86780daaab5,Pires
8946,218,134,airtime_purchase,33467.57,2025-03-16 20:30:20,completed,,48931a09-b7bd-418e-9d1c-bdf0b4ed0150,Sainte Véronique
8947,514,792,airtime_purchase,76160.43,2025-02-01 02:03:35,completed,,7f6a2b2d-d877-4a8f-8cf0-72a24cb3a3e6,Ollivier
8948,442,768,transfer,56732.8,2025-03-17 16:53:12,completed,,73e1cc6e-fab8-4de0-a571-3a0ce183f4e7,Klein
8949,537,79,cash_out,129657.24,2025-03-07 15:31:18,completed,,cfbb1cd5-85f5-42d2-8adb-1d51ccbcf636,FouquetVille
8950,210,72,cash_out,-192814.62,2025-02-17 03:47:02,completed,,81689328-173d-4520-a694-f36ad3a0f4e6,Saint Julie
8951,216,380,cash_in,151313.47,2025-03-06 17:26:49,completed,,43fc3c60-c6d7-4d52-9848-45c75969d0d6,Salmon
8952,339,337,payment,3485.57,2024-09-26 22:45:42,completed,,7cef2b2e-5ca1-4046-85f3-8bc84f2944f4,Sainte Rémyboeuf
8953,534,309,cash_in,441630.47,2025-03-30 03:24:40,completed,,84484ce4-c4ea-4437-bb9f-29c8a798e842,Boutin
8954,763,203,cash_in,389534.75,2024-12-16 06:52:45,failed,suspicious,84064bc5-75a9-43ee-8bda-9aafde64a608,Saint MathildeVille
8955,611,364,cash_in,322382.27,2025-02-20 03:34:35,completed,,b1a5eaf8-9fca-40cd-8ca8-d7cf6f67ffb6,Monnier
8956,608,195,payment,2634.68,2025-03-05 11:45:17,completed,,4f894d2e-fd21-4181-9e92-e1d7fea04ef2,Rodriguez
8957,265,759,transfer,6905.12,2025-02-11 10:44:35,completed,,c4a6e221-42a6-44fc-83c9-50510a862a05,Lebretonnec
8958,574,589,airtime_purchase,7978.9,2025-03-22 22:19:51,completed,,668f03f1-effb-4cab-9b5b-442864b00776,LeblancBourg
8959,315,371,payment,35601.83,2025-03-24 22:28:05,completed,,eaeb6553-a779-494a-8f8b-cf9b661235a2,Saint Aimédan
8960,646,78,cash_in,470381.81,2025-03-18 19:33:12,completed,,6029b697-2b0f-4e1b-9072-cd248d97b33d,GrosBourg
8961,729,228,airtime_purchase,16053.93,2025-03-07 19:06:11,completed,,a7f5ecdf-9280-4cc9-9bfa-27955332136c,Laroche
8962,355,139,transfer,68342.17,2025-03-18 16:58:36,completed,,2ae41c3e-0d08-4ee8-8ab5-08cac8d0dd80,Berger-la-Forêt
8963,208,188,cash_out,169761.21,2025-03-20 02:51:41,completed,,f4afc8fe-c389-454b-9991-03552a8f6a74,Saint Inès-sur-Mer
8964,87,266,airtime_purchase,14333.53,2024-11-30 16:55:15,completed,,2730698b-3a27-4dd2-aad1-95b610da7f85,Descamps
8965,348,630,cash_out,100912.37,2025-02-06 09:57:12,failed,technical_error,41f0ca54-394e-402d-9bc5-940b5bc87650,ClercVille
8966,609,226,airtime_purchase,48836.36,2025-03-30 18:35:24,completed,,3e2df200-cfe1-41a5-8e3d-7205a3e43e17,Lefèvre
8967,46,139,payment,7914.3,2025-03-04 11:27:53,completed,,02f8f0c0-f805-45c6-b328-0b33718fd4f8,Saint Robert
8968,778,693,cash_in,421296.96,2025-02-07 19:28:43,failed,limit_exceeded,f8c6d504-1c88-4176-9aab-55a04a84bec3,Chartier-sur-Hamel
8969,418,617,transfer,46496.85,2025-03-29 02:14:50,completed,,77b32587-769f-4a64-96d9-ea96b3f40609,Hamon
8970,498,634,airtime_purchase,82148.7,2025-03-11 17:07:57,completed,,dfeb07c8-04cb-487c-bf99-4716eaec3d8a,Sainte Stéphanie-les-Bains
8971,50,99,cash_out,178879.86,2024-12-07 23:07:09,completed,,6c73a3c9-15f8-491b-a68f-d82a7d90ce86,Saint Dorothéenec
8972,735,556,transfer,12300.67,2025-03-08 02:20:36,pending,,f5ca66a5-e07e-4468-a16b-88abfd546276,Turpin-sur-Pinto
8973,366,154,airtime_purchase,10088.72,2025-03-05 17:39:52,completed,,806fdf30-9529-4efa-adfb-a5dea4c1e25e,Thierry
8974,172,351,cash_out,185793.05,2025-01-29 11:03:22,completed,,207666d8-fc1d-45b6-836a-1cf0770f9fd2,Perret
8975,113,217,transfer,17929.71,2025-03-23 02:21:29,completed,,487dcdf3-7830-468d-9a7e-52202e72cb33,HamonVille
8976,252,645,cash_out,60366.22,2025-03-23 01:12:26,completed,,0c2e08ac-5e4a-4e82-bd09-5bd0fd7473f2,Royer
8977,259,797,transfer,80238.99,2025-02-11 09:28:16,reversed,suspicious,22891022-cd77-4012-991a-4bdd7fe9f0b9,Clerc
8978,557,752,cash_out,132895.27,2025-03-30 01:05:00,pending,,a128b5c6-d4c2-4a87-9f44-6c10969b40e9,Joseph
8979,235,203,payment,3499.71,2025-01-13 21:34:44,completed,,cb2d269c-7f74-4fc4-8386-df07dfcb5a12,Faure
8980,134,728,transfer,81336.8,2025-03-07 20:33:37,completed,,4a36ec10-4d5b-43d9-87fe-519426bd30f6,Le Gall
8981,785,684,cash_in,86783.75,2025-03-30 07:54:01,completed,,406e7048-6f2a-4b29-96c0-c72ab0c98b37,Jacob
8982,69,362,cash_in,342242.93,2025-02-09 01:44:49,completed,,c339363d-a1e3-4f23-bf6d-4cf2e6809fa4,Ledoux
8983,617,523,payment,-28226.59,2024-12-21 05:04:08,completed,,37acacb8-5bc4-4bce-9ef2-8c08090ec720,Sainte Clémencenec
8984,718,33,transfer,86105.89,2025-02-08 12:07:33,failed,insufficient_balance,27cfa9cf-8f89-486c-881c-88c22459da33,Lemoine-sur-Picard
8985,463,506,cash_out,122296.97,2025-03-07 06:47:30,completed,,de248217-66d9-4c7f-9aa6-7caec01e3961,Bonnin
8986,615,183,cash_in,423572.8,2025-01-26 03:55:32,completed,,a6e4c199-a665-46d8-8114-4e5ba4894ca3,Pelletier
8987,657,288,payment,945.43,2025-03-30 10:09:57,completed,,d3188928-f410-4898-8cea-53117c1a90fa,Giraud
8988,745,368,payment,30854.15,2025-03-24 02:11:50,completed,,4b4b3ab8-f719-49c6-add4-b9f9baf38e51,MichelBourg
8989,571,253,transfer,73091.56,2025-03-04 01:27:27,pending,,2eb5e59e-6c0f-4235-9a0b-859f1875d1c0,Germain
8990,143,88,airtime_purchase,70635.05,2025-03-27 12:09:11,failed,limit_exceeded,d13f6289-b323-497b-9875-56a08a6a45ed,Roy
8991,701,261,cash_out,68832.56,2025-03-28 10:06:24,completed,,34fe9d39-ad3e-4e68-ad97-f90ea169bc01,Rivière
8992,250,268,transfer,82542.02,2025-03-08 22:13:19,completed,,ee104b4c-2f81-47e6-a0ba-08887e7618d7,ThierryBourg
8993,326,731,transfer,80044.63,2025-03-12 18:24:58,completed,,47523a52-26bf-41c4-976d-af7834dc801a,Torresdan
8994,577,250,airtime_purchase,71397.15,2025-02-24 11:17:25,completed,,1cd83e85-61d9-4908-a95e-f3d1334526bc,Pierre
8995,285,323,airtime_purchase,28111.36,2025-03-29 07:25:57,completed,,e1d0fcb5-81a4-4c6d-8df2-46ee5640bccd,Sainte Gilbert
8996,135,756,payment,30687.81,2025-03-15 22:14:39,completed,,8fed000e-3a35-49cc-b879-ab24280a86e5,Collet-les-Bains
8997,363,63,airtime_purchase,19010.46,2025-03-23 13:29:55,failed,technical_error,ce4eab9d-20f6-47a9-bba1-b8be4bfcf189,Rogernec
8998,52,428,airtime_purchase,18577.97,2025-02-12 18:53:25,reversed,limit_exceeded,4227c8fc-9439-4192-8332-1d9690b7a804,Lebreton
8999,345,166,airtime_purchase,11154.03,2025-03-19 13:42:31,completed,,d046a2ba-671e-49ac-92dd-6d8fc4364a25,Saint Monique
9000,327,154,cash_in,72491.27,2025-03-23 22:27:01,completed,,778990f5-e33b-49e2-95bc-023cef92fdc8,Gillet
9001,122,538,payment,8697.64,2025-03-29 16:18:49,completed,,45800524-ab87-4ba1-b90c-88c0848fbd2f,Gautier-sur-Cohen
9002,327,68,cash_in,23548.13,2025-03-01 21:42:15,completed,,5d58f617-005f-4339-a619-36034b8e4c39,PerrotBourg
9003,624,305,cash_in,391466.92,2025-02-28 02:35:35,completed,,37bd5dfe-3c81-409f-bd40-e46a9133751f,Bigot
9004,504,17,payment,1069.59,2025-03-28 18:00:04,completed,,c945dbfc-c3e1-444a-a774-304241a21b13,Marty
9005,140,497,cash_out,30727.37,2025-01-12 20:06:23,completed,,3e72441e-6e98-4ee2-a180-d8e3a06d47e1,Michel
9006,366,777,payment,17795.44,2025-03-27 08:19:49,completed,,02adc3a2-b5b5-412e-ba78-3e867d94b774,FernandezVille
9007,16,257,cash_out,52915.57,2025-03-20 06:04:37,pending,,ca3db923-e10d-4308-b8b7-b0260112baef,MalletBourg
9008,539,761,cash_in,304503.3,2025-03-10 02:21:09,completed,,c829e2cf-5546-4458-95d5-fac0c150e69a,Saint Denise
9009,438,413,transfer,92782.73,2025-01-29 03:28:08,completed,,4d3f9dbb-02c5-4682-93d1-4f4c2fee5d4f,Gaillardnec
9010,59,14,payment,13507.49,2025-02-09 05:12:27,completed,,a36712d2-85ba-47cd-8d82-4a8c7b1420ef,Sainte JosephBourg
9011,94,564,transfer,15297.29,2025-03-16 23:16:45,completed,,efab06e6-2132-458d-9f37-70b207930fdc,Foucher-sur-De Sousa
9012,476,473,cash_out,37206.4,2025-03-17 06:14:48,completed,,acea27fa-c03d-448e-90cb-105515c5f369,Martineau
9013,162,641,cash_out,146870.08,2025-01-19 23:38:06,completed,,cdc23d5e-7d80-4328-9261-3a6f4d8fb360,Gaudin
9014,445,331,cash_out,91352.18,2025-03-27 22:10:58,completed,,98a6c018-9d74-486d-b55e-3f887a4d3af5,Saint Sabinedan
9015,381,639,cash_in,311409.81,2025-03-17 11:45:58,failed,insufficient_balance,95d34752-f7ff-4a67-8f4c-56bb214b6361,Teixeira-sur-Gilbert
9016,315,137,cash_out,185555.28,2025-03-20 11:31:51,completed,,ad89b11d-f917-468c-a2a4-9f5a6dc5c5a6,Lopez-sur-Normand
9017,166,2,cash_in,494721.46,2025-02-11 00:02:41,completed,,933d01a1-6289-4d0d-ba6e-9be179b1c2e0,Brunel
9018,109,310,cash_out,37406.74,2025-02-15 23:20:52,completed,,271969e3-7022-48e8-9d4b-95382b2dc824,Besson
9019,296,137,transfer,26416.35,2025-02-20 23:12:34,completed,,ed6e7588-4975-4a6f-a57a-eac6970020b8,Meyer-les-Bains
9020,524,299,cash_in,7559.73,2025-03-20 03:16:42,completed,,9859b822-bf9c-4805-8b21-091f884b8774,Roux
9021,622,27,cash_in,357870.81,2025-03-29 10:27:51,completed,,a4a06d5a-1b4d-4176-8d38-1c2478aed18e,Sanchez-les-Bains
9022,239,100,cash_in,284637.31,2025-01-18 14:58:18,completed,,a475d16d-a7b2-48e4-b5a0-79bc336ab53f,Saint DorothéeVille
9023,485,152,transfer,67970.89,2025-02-04 11:39:40,completed,,49ebd39d-09e1-4b1b-98ae-447d6198d62a,Pottier
9024,423,502,payment,34198.35,2025-03-14 06:30:00,completed,,1227b664-f75d-4e7e-bb4d-7c9abc9cbb1b,Henry
9025,415,240,transfer,78801.58,2025-03-09 23:20:21,completed,,a21dbd14-2b41-4e5b-b2e7-c530cd98fa1c,Fabre
9026,688,221,airtime_purchase,43790.27,2025-03-25 20:28:55,completed,,d1fea3e2-799a-4455-a2c4-8dd72e27d537,Lopes
9027,290,8,cash_out,59041.8,2025-03-18 20:48:23,completed,,a0434e12-8170-4201-83b7-a355b5df1b03,Peron-sur-Courtois
9028,412,637,airtime_purchase,22502.37,2025-02-07 04:59:53,completed,,b378728d-9646-4c63-bcab-eeddc3983cac,Bertrand
9029,561,69,cash_in,253497.68,2025-03-28 21:12:11,failed,insufficient_balance,6660a5b7-7521-40cd-8753-4abd3dcdbff3,Sainte Dorothéeboeuf
9030,480,482,transfer,8021.48,2025-02-04 12:32:39,completed,,0f58ceb3-9d7e-453e-a2b4-613b4c56c54f,Gérard-sur-Maillot
9031,119,468,airtime_purchase,33611.47,2025-02-28 21:01:47,completed,,26a27e63-8fdc-4528-a84e-b13c8fae44bd,Hardy-sur-Mer
9032,407,448,transfer,15466.42,2025-02-19 00:35:05,completed,,55561584-8e81-4279-bdfb-1850fa73625c,Paris-sur-Mer
9033,745,265,cash_out,21761.47,2025-03-20 21:29:07,failed,suspicious,8993f8f0-d65b-433f-ae3d-272a25cf28f5,Saint Suzanne
9034,344,615,airtime_purchase,18377.56,2025-03-26 06:49:25,completed,,9132d904-20a5-49c7-84bc-938632ebabc3,Lopez-sur-Mer
9035,120,518,transfer,78354.0,2025-03-17 07:48:47,completed,,3856340a-3a56-4fb5-9ea5-d02b68e2c014,Bouvet
9036,684,282,cash_out,89543.16,2025-03-21 19:40:58,completed,,2f7f0e63-6938-42df-b9d1-c04d8af2841a,Lebreton-sur-Richard
9037,111,715,cash_out,170141.29,2025-03-27 14:01:08,completed,,4fa71a12-40d8-4dae-8b39-449104954516,VincentVille
9038,743,381,cash_in,249219.96,2025-03-17 19:21:10,completed,,660ebf23-b5ab-443f-9072-da2f7d0f9d80,Boyer
9039,287,217,transfer,63362.65,2025-02-08 14:15:12,completed,,adf5900c-e21c-436f-bb11-86638e75ddb3,Clercnec
9040,102,157,airtime_purchase,25533.89,2025-03-15 09:42:50,completed,,8ef7fb9a-e2a3-44d7-b2db-b689f7d7f31b,Juliendan
9041,461,34,transfer,59909.57,2025-02-24 13:14:51,pending,,45b9d697-f7bb-4a32-b159-04d1f5f340d1,Potier
9042,86,696,cash_in,419352.68,2024-11-13 01:55:41,completed,,137dad1a-d3c1-4c5d-8908-e8b4352e3edd,Sainte Léon
9043,567,261,cash_in,173637.51,2025-03-07 14:49:37,pending,,9e37f708-a70e-45dd-8736-4a65da48762d,Legrand-les-Bains
9044,710,304,cash_in,78762.98,2025-03-23 16:55:45,completed,,24a81a1b-a7a6-410f-8ddf-a1b7820adbde,De Sousadan
9045,716,775,cash_in,85743.8,2025-03-24 07:29:43,failed,insufficient_balance,3467d544-eace-425b-a5b8-c5736437a22f,Ruiz
9046,638,454,transfer,72934.39,2025-02-06 10:04:18,completed,,25421014-f72a-4a21-9986-a071142e6311,Sainte Victoire
9047,235,412,cash_in,319275.58,2025-03-08 22:45:04,failed,insufficient_balance,8cf0546c-b3e4-4f0d-829d-458db1058df9,Antoine-sur-Dos Santos
9048,575,476,cash_in,58072.0,2025-03-19 16:19:53,completed,,6ea7ef3b-cd18-4a99-bb29-72c588431d76,BeckerBourg
9049,443,298,cash_in,408112.46,2025-02-17 07:00:08,completed,,1345e612-41f4-441a-80df-e75db3b04851,Guillet-sur-Clément
9050,128,605,cash_in,201462.44,2025-02-15 03:40:45,completed,,66f8f10d-1c59-43f7-844c-1d3862639043,Boyer
9051,409,615,cash_in,225316.55,2025-03-02 14:15:22,completed,,f0d2b064-3a17-4af2-91bc-753e3d956154,Sainte Oliviernec
9052,55,230,airtime_purchase,85062.07,2025-03-09 11:37:00,completed,,6c581525-c064-462f-b186-5e0419c4164e,Robertnec
9053,109,104,payment,-1726.66,2025-02-21 17:21:48,completed,,bb2d1668-4afc-47ca-ac35-23efcf0b2006,Rousseau-les-Bains
9054,672,674,payment,11547.09,2025-03-26 15:00:58,completed,,e47d818d-632c-4d4f-b726-22793dfd2005,Allain-la-Forêt
9055,475,746,transfer,12849.05,2025-02-02 03:24:59,completed,,66290a80-9f24-4228-8129-2c4213db1754,Masson-la-Forêt
9056,58,644,transfer,41629.75,2025-03-26 19:59:24,completed,,72a89748-aaf9-46ec-b849-59cc656c9ee4,Saint Suzanne
9057,67,54,payment,23961.17,2025-03-10 11:00:00,completed,,a3b8f9ff-b5e6-4a01-960f-3e1a0f135828,Gay
9058,766,263,transfer,68613.14,2025-03-15 10:02:12,completed,,3d5c3827-09b2-4b6d-bd3e-7f3da26ceb64,Mace
9059,563,697,airtime_purchase,54101.6,2025-03-19 18:41:22,completed,,a3abb5c0-89db-4ac7-a0d6-fa80c64a4648,Perrier
9060,294,350,transfer,90143.4,2025-03-09 12:42:48,completed,,da74752e-baec-43d4-b671-cb829a846006,GermainBourg
9061,363,228,airtime_purchase,42292.47,2025-03-19 14:21:44,completed,,ab78568b-9b08-4c5c-8d25-2c87f79fc3e0,Garcia
9062,338,182,payment,44593.47,2025-01-05 05:48:37,completed,,f1dc9699-86af-4c65-95ca-942629fcbfaf,Rousseaudan
9063,112,352,cash_out,34472.96,2025-03-12 04:04:06,completed,,3646b36f-0d75-48b5-be57-cad1e97391e6,Saint Diane-sur-Mer
9064,218,187,transfer,7873.64,2025-03-27 12:41:24,completed,,3f3baff4-3209-4008-97e3-1732bec4a46f,Maillot-sur-Pons
9065,380,25,payment,10769.01,2025-02-25 05:36:29,completed,,42135555-bea1-42db-9584-509b4d5f37b9,DijouxVille
9066,705,605,payment,45935.96,2025-02-27 06:25:52,completed,,d9612710-354d-477a-b3be-dc03fbc85a8b,Boutin
9067,767,568,cash_in,217208.25,2025-02-08 02:02:47,completed,,f39a353f-58d4-40a0-8153-10ed9133bd4e,Texier
9068,369,632,cash_in,265302.6,2025-01-17 09:45:59,completed,,4da8cb99-da9b-4cfb-8a47-1c51e22c35e0,Salmon-sur-Fouquet
9069,358,85,cash_in,197230.52,2025-03-25 04:41:52,completed,,c0349463-12d4-4181-8f27-3abdd2046804,Sainte Roland
9070,413,121,airtime_purchase,18397.34,2025-02-21 22:51:39,completed,,efd5d069-59f4-4c2e-bbaf-0b691c27c22f,Munoz
9071,745,514,payment,12971.44,2025-02-13 03:16:41,completed,,d206c006-c5d6-4eca-bac2-fc94e52f257b,DumasBourg
9072,175,71,payment,46952.79,2025-03-24 14:53:03,failed,technical_error,e936a240-5f9b-4e6a-a328-a6bdb8b92d6c,Sainte Noémiboeuf
9073,34,26,payment,4803.49,2025-02-12 08:20:16,completed,,bef2c4d3-81b5-4d6d-b79e-3238926837e4,Sainte Océane-sur-Mer
9074,625,354,cash_in,306836.83,2025-03-20 23:48:14,completed,,ebcf1db8-3a82-4880-b8c3-878f935b1ed9,Lucas
9075,553,11,cash_in,432447.72,2025-03-17 16:07:05,completed,,2414ff4d-c6ed-440d-9013-25613a92c83d,Maillet
9076,529,646,cash_out,136352.35,2025-03-06 11:19:31,reversed,limit_exceeded,1b5100cd-40b2-4bc1-8b48-73e9e378a536,Bonnetdan
9077,401,64,payment,14456.03,2024-12-16 04:34:52,completed,,bd84c7e6-6d06-4122-8e32-f46ab9a4e34c,Blot-sur-Lemonnier
9078,127,325,cash_out,64732.47,2025-03-14 05:12:21,completed,,4b257f33-a4d8-4d79-8823-e4dd966e57e7,Philippeboeuf
9079,688,319,payment,32320.52,2025-02-28 20:51:48,completed,,f04f85e7-ae0e-4812-801b-435010a1bdc4,Raymond
9080,276,141,cash_out,192240.03,2025-01-01 19:24:33,completed,,87f3a513-2e18-42cf-b2aa-11f60fd4ab1f,Sainte Charlotte-sur-Mer
9081,205,251,cash_out,95424.79,2025-02-13 04:34:58,completed,,8789f717-4909-4d70-9a5d-da359adff82f,Baudry
9082,520,278,airtime_purchase,61576.92,2025-01-30 13:07:37,completed,,9293dc9c-0c33-43d1-849a-dd7c07ebe9c7,Sainte Aimée
9083,476,152,payment,30745.98,2025-03-01 21:40:04,completed,,2262cef7-956c-47ae-854b-aa05458f4648,Duhamel
9084,469,763,transfer,29706.47,2025-02-24 11:22:31,completed,,15201679-2d6c-4710-a165-70e70a5d2bef,Jacquet
9085,263,54,airtime_purchase,49727.62,2025-03-22 22:14:15,completed,,fda619a1-beb7-4440-945d-38d42c9b9ae7,Ruiz-sur-Dijoux
9086,538,346,payment,37402.3,2025-03-25 17:19:44,completed,,1020be31-ca6f-46d0-9884-7f66ec4889ad,Moulin
9087,300,169,transfer,69271.03,2025-03-09 03:33:29,completed,,dcc0e862-5d66-4e96-8eec-a40f66572155,Sainte Marcelle-la-Forêt
9088,793,704,airtime_purchase,32606.76,2025-03-19 11:46:10,completed,,25b3e790-f93b-4999-b6ec-a93da8600271,Dos Santos
9089,84,667,cash_in,56339.09,2025-01-24 15:10:33,completed,,b21b3d28-5183-4435-910f-9c051c4ebb31,AubryVille
9090,252,193,cash_in,281065.82,2024-12-17 11:08:27,completed,,c9a0b866-2ca7-4097-b9f5-dbadcef25942,Sanchez-sur-Muller
9091,259,152,payment,48830.82,2025-03-27 19:07:41,completed,,abe718dd-1db6-4e41-9984-34ba82ffe277,Saint Olivie
9092,385,637,transfer,69047.47,2025-03-24 10:23:27,completed,,7ffb4b4f-13ff-4bca-94cf-649fc46bdc9a,Andre
9093,127,614,cash_in,189642.78,2025-03-08 19:18:01,completed,,042903c6-da4f-4444-860d-5b6b941c72df,Courtois
9094,417,753,cash_out,183862.63,2025-01-20 04:22:45,completed,,4e1f7d6e-dc75-430f-8b5c-e0880809d35f,Raymondboeuf
9095,257,441,cash_in,284252.24,2025-03-18 07:31:59,completed,,3891a210-b1fa-4b37-b55e-a5a369acf48b,Chartier
9096,185,77,airtime_purchase,4037.09,2025-03-27 00:25:59,failed,limit_exceeded,a954793d-93d8-45a3-88a8-9e4163e9f3a0,Valentin
9097,12,303,payment,20766.23,2025-03-22 11:18:51,completed,,44ffd331-dd37-4139-8cdd-f03ba1470c47,Samson
9098,449,253,cash_out,180585.81,2025-03-10 22:16:42,completed,,38e538b0-962b-4e15-80dd-9406653bdd9c,Lemaître-sur-Boyer
9099,261,61,payment,39453.27,2025-03-16 13:29:21,completed,,eaadef72-d5da-4af1-8abb-e80e6b4dc4c0,Paris
9100,775,609,cash_in,156606.29,2025-03-22 11:52:34,completed,,9eb4830b-cbf3-481f-b116-806c87108e6b,Millet
