alert_id,transaction_id,alert_type,alert_date,severity,resolved
960,4281,unusual_amount,2024-05-19 07:22:49,low,False
961,4286,rapid_succession,2024-10-14 20:36:04,low,True
962,4320,rapid_succession,2024-03-10 09:34:27,low,False
963,4329,location_mismatch,2024-09-11 16:48:50,medium,True
964,4341,unusual_amount,2024-04-18 13:17:45,medium,False
965,4342,rapid_succession,2024-04-10 08:49:08,low,False
966,4345,rapid_succession,2024-03-12 07:55:21,low,True
967,4346,rapid_succession,2024-05-24 07:30:21,high,True
968,4347,multiple_failures,2024-06-07 15:27:50,medium,True
969,4350,location_mismatch,2024-06-26 18:47:16,low,False
970,4351,location_mismatch,2024-06-27 07:48:28,low,True
971,4356,rapid_succession,2025-03-16 11:50:30,high,False
972,4363,rapid_succession,2024-08-02 01:28:15,medium,False
973,4365,unusual_amount,2025-02-24 01:25:41,high,False
974,4373,location_mismatch,2024-12-25 20:17:06,low,False
975,4377,rapid_succession,2025-01-04 20:43:29,medium,True
976,4385,rapid_succession,2025-02-21 04:20:38,medium,True
977,4390,rapid_succession,2024-02-12 15:26:41,low,False
978,4394,rapid_succession,2024-03-21 18:46:02,medium,True
979,4396,rapid_succession,2025-02-10 22:49:04,high,True
980,4398,location_mismatch,2025-02-19 19:04:08,low,False
981,4399,location_mismatch,2024-04-09 04:28:12,medium,False
982,4400,unusual_amount,2024-04-17 22:57:15,medium,True
983,4403,rapid_succession,2024-11-20 05:47:13,high,True
984,4415,rapid_succession,2024-08-25 18:41:16,high,True
985,4416,unusual_amount,2024-06-26 21:57:58,high,True
986,4418,multiple_failures,2024-09-07 10:52:20,high,False
987,4419,unusual_amount,2024-02-03 03:35:48,high,True
988,4420,unusual_amount,2024-06-17 01:59:57,medium,True
989,4421,location_mismatch,2024-11-06 01:17:46,high,False
990,4422,location_mismatch,2024-07-13 06:29:10,high,False
991,4423,multiple_failures,2024-11-21 11:10:44,high,False
992,4426,multiple_failures,2025-03-02 22:00:04,low,False
993,4428,rapid_succession,2024-11-23 20:50:15,medium,True
994,4431,unusual_amount,2025-03-22 22:33:21,low,True
995,4433,multiple_failures,2024-09-12 11:12:20,high,True
996,4436,multiple_failures,2024-04-21 05:20:42,low,False
997,4438,location_mismatch,2024-06-17 05:06:29,high,True
998,4440,location_mismatch,2025-02-05 18:46:17,low,False
999,4446,rapid_succession,2025-03-19 04:51:53,high,False
1000,4447,unusual_amount,2024-10-04 17:39:41,high,False
1001,4448,location_mismatch,2025-02-14 15:23:47,medium,True
1002,4450,multiple_failures,2024-12-15 22:10:50,high,True
1003,4462,multiple_failures,2025-01-28 15:45:19,medium,True
1004,4464,multiple_failures,2024-07-08 06:47:10,medium,True
1005,4466,multiple_failures,2024-04-09 10:13:30,low,True
1006,4476,multiple_failures,2024-05-17 01:30:25,low,True
1007,4492,rapid_succession,2024-01-13 20:47:59,high,True
1008,4493,unusual_amount,2024-01-12 15:02:19,low,True
1009,4494,unusual_amount,2024-02-06 05:53:43,high,True
1010,4502,location_mismatch,2024-09-14 14:42:15,high,False
1011,4515,location_mismatch,2024-06-19 18:54:27,medium,True
1012,4518,rapid_succession,2024-02-20 20:46:31,low,False
1013,4519,unusual_amount,2025-02-11 22:26:18,low,True
1014,4528,multiple_failures,2024-03-29 13:10:04,high,False
1015,4536,rapid_succession,2024-09-29 20:43:19,high,False
1016,4537,multiple_failures,2025-01-23 20:36:33,low,False
1017,4543,multiple_failures,2025-01-13 21:44:22,low,True
1018,4548,rapid_succession,2024-07-19 10:31:23,high,False
1019,4551,rapid_succession,2024-06-17 06:38:38,low,False
1020,4554,rapid_succession,2024-07-27 09:11:08,medium,True
1021,4560,unusual_amount,2024-06-09 21:46:18,medium,False
1022,4566,location_mismatch,2024-03-29 13:35:40,low,True
1023,4570,unusual_amount,2025-03-28 08:39:01,medium,False
1024,4574,multiple_failures,2025-02-28 05:15:17,medium,False
1025,4576,rapid_succession,2025-03-28 11:28:30,medium,False
1026,4578,location_mismatch,2024-12-21 03:09:19,low,True
1027,4582,rapid_succession,2025-03-19 07:04:45,high,True
1028,4588,rapid_succession,2024-06-17 22:48:35,low,True
1029,4601,rapid_succession,2024-03-22 02:23:44,high,False
1030,4603,location_mismatch,2025-03-01 00:27:13,high,False
1031,4608,multiple_failures,2024-03-23 19:29:22,high,False
1032,4627,unusual_amount,2024-11-01 03:53:38,low,True
1033,4628,location_mismatch,2024-03-22 05:56:24,medium,False
1034,4629,multiple_failures,2024-03-29 06:28:31,low,False
1035,4632,multiple_failures,2024-02-13 13:36:10,medium,True
1036,4633,unusual_amount,2024-04-15 16:04:56,medium,False
1037,4635,multiple_failures,2024-08-31 09:14:10,low,False
1038,4636,location_mismatch,2025-03-18 08:43:56,medium,False
1039,4638,location_mismatch,2024-01-30 03:04:34,high,False
1040,4645,rapid_succession,2024-02-18 23:00:57,medium,False
1041,4647,multiple_failures,2025-03-08 07:18:27,high,False
1042,4648,rapid_succession,2025-01-05 01:39:41,high,True
1043,4649,rapid_succession,2025-03-21 11:53:12,high,False
1044,4660,multiple_failures,2025-02-26 04:16:53,low,True
1045,4666,rapid_succession,2024-11-26 20:23:33,medium,True
1046,4670,rapid_succession,2024-03-11 00:45:17,high,False
1047,4671,location_mismatch,2024-10-23 15:40:36,high,True
1048,4672,location_mismatch,2024-08-02 18:38:11,low,False
1049,4677,rapid_succession,2024-09-07 18:31:07,medium,True
1050,4679,rapid_succession,2024-02-11 13:29:31,medium,False
1051,4681,location_mismatch,2025-03-12 00:31:39,low,True
1052,4686,rapid_succession,2024-11-04 07:14:32,medium,True
1053,4687,multiple_failures,2024-02-07 23:14:49,low,False
1054,4696,unusual_amount,2024-01-18 18:34:09,low,True
1055,4698,unusual_amount,2024-04-13 20:35:09,low,False
1056,4705,rapid_succession,2024-05-24 09:20:45,medium,False
1057,4707,rapid_succession,2024-06-06 07:41:33,low,True
1058,4715,location_mismatch,2024-10-27 07:20:05,high,False
1059,4719,unusual_amount,2024-10-10 07:44:03,high,True
1060,4728,multiple_failures,2024-11-22 16:51:11,medium,False
1061,4730,multiple_failures,2024-11-17 09:50:17,low,False
1062,4733,rapid_succession,2025-01-12 02:53:02,medium,True
1063,4734,location_mismatch,2024-03-08 02:34:59,high,True
1064,4736,multiple_failures,2024-12-06 15:54:17,medium,True
1065,4737,unusual_amount,2024-05-21 15:15:04,medium,False
1066,4739,rapid_succession,2024-08-01 09:33:04,high,True
1067,4740,multiple_failures,2025-03-13 17:46:47,low,True
1068,4741,rapid_succession,2024-07-11 15:48:30,low,False
1069,4742,rapid_succession,2024-06-10 12:43:38,high,False
1070,4748,location_mismatch,2024-07-03 22:20:00,low,True
1071,4751,multiple_failures,2024-03-08 13:21:06,medium,False
1072,4765,rapid_succession,2024-01-02 00:04:46,high,True
1073,4767,unusual_amount,2024-04-30 04:15:38,high,True
1074,4770,unusual_amount,2025-02-07 10:47:49,high,True
1075,4771,location_mismatch,2025-03-18 14:34:05,low,False
1076,4773,multiple_failures,2024-02-05 12:57:06,medium,False
1077,4774,multiple_failures,2024-12-30 00:06:06,medium,True
1078,4785,multiple_failures,2025-02-02 00:16:48,low,False
1079,4789,location_mismatch,2024-05-27 13:23:21,medium,True
1080,4791,location_mismatch,2024-03-10 06:03:18,medium,True
1081,4798,unusual_amount,2024-05-15 06:47:37,high,False
1082,4800,rapid_succession,2024-08-13 02:25:15,medium,True
1083,4803,rapid_succession,2024-03-14 07:59:49,high,True
1084,4804,unusual_amount,2025-02-04 00:25:46,medium,False
1085,4807,location_mismatch,2024-05-03 09:59:38,medium,False
1086,4811,rapid_succession,2024-06-18 05:27:00,low,False
1087,4815,rapid_succession,2024-01-19 15:40:44,low,True
1088,4816,unusual_amount,2024-11-04 19:32:39,high,True
1089,4819,unusual_amount,2024-12-08 16:56:34,low,False
1090,4823,unusual_amount,2024-12-07 06:59:40,low,False
1091,4830,multiple_failures,2024-12-18 06:26:04,high,False
1092,4832,rapid_succession,2024-11-06 21:42:56,low,True
1093,4836,location_mismatch,2024-05-20 06:18:07,high,True
1094,4838,rapid_succession,2024-06-26 00:42:31,high,True
1095,4841,unusual_amount,2024-01-19 18:51:07,medium,True
1096,4847,unusual_amount,2024-06-26 20:50:53,high,True
1097,4852,location_mismatch,2025-01-30 21:58:56,low,True
1098,4853,rapid_succession,2024-09-07 10:50:02,low,True
1099,4854,rapid_succession,2024-05-03 12:52:21,high,False
1100,4857,multiple_failures,2024-12-13 02:11:59,high,True
1101,4865,multiple_failures,2024-09-27 13:24:25,high,True
1102,4869,unusual_amount,2025-02-19 13:08:23,medium,True
1103,4871,rapid_succession,2024-03-16 18:18:10,high,True
1104,4873,rapid_succession,2024-04-13 10:24:01,low,False
1105,4874,location_mismatch,2024-12-23 03:15:37,high,False
1106,4881,rapid_succession,2025-02-06 14:36:08,high,False
1107,4882,multiple_failures,2024-05-31 19:33:34,low,True
1108,4884,rapid_succession,2024-08-10 11:10:37,medium,False
1109,4889,rapid_succession,2024-03-24 23:04:04,low,True
1110,4890,rapid_succession,2024-08-26 20:48:21,high,True
1111,4892,unusual_amount,2024-11-09 11:13:35,high,False
1112,4906,location_mismatch,2024-07-07 12:26:56,low,True
1113,4909,unusual_amount,2025-01-08 22:17:32,high,True
1114,4910,unusual_amount,2025-03-18 00:53:21,high,False
1115,4914,rapid_succession,2025-03-25 07:18:06,medium,False
1116,4924,multiple_failures,2025-01-03 02:47:28,low,True
1117,4930,location_mismatch,2024-03-25 21:54:47,medium,True
1118,4931,location_mismatch,2024-08-31 12:39:39,medium,True
1119,4932,rapid_succession,2024-01-24 12:31:57,medium,False
1120,4937,multiple_failures,2024-12-18 17:26:21,low,True
1121,4948,location_mismatch,2025-01-20 09:59:53,low,True
1122,4959,unusual_amount,2024-03-29 17:54:42,high,True
1123,4961,multiple_failures,2024-11-14 22:51:32,medium,True
1124,4967,location_mismatch,2024-10-28 07:20:15,medium,False
1125,4969,location_mismatch,2024-09-21 10:53:45,medium,False
1126,4972,multiple_failures,2024-11-05 00:57:57,medium,True
1127,4977,location_mismatch,2024-05-22 12:40:58,medium,False
1128,4978,unusual_amount,2025-01-15 16:50:51,low,True
1129,4979,multiple_failures,2025-03-24 23:05:05,low,False
1130,4981,multiple_failures,2024-02-07 20:24:54,low,True
1131,4990,unusual_amount,2025-02-16 11:13:06,high,False
1132,4999,unusual_amount,2024-08-26 03:06:52,low,True
1133,5001,multiple_failures,2024-07-02 11:04:15,medium,False
1134,5004,unusual_amount,2024-07-17 07:05:36,medium,True
1135,5007,multiple_failures,2024-07-26 23:34:20,low,False
1136,5010,unusual_amount,2024-03-20 07:50:29,low,True
1137,5011,unusual_amount,2024-06-07 03:39:15,medium,False
1138,5019,rapid_succession,2025-02-27 15:05:06,low,True
1139,5022,location_mismatch,2025-02-16 19:42:44,low,True
1140,5023,rapid_succession,2024-06-27 02:23:53,high,False
1141,5035,multiple_failures,2024-01-16 09:00:47,low,True
1142,5038,unusual_amount,2024-10-02 11:21:31,high,False
1143,5046,location_mismatch,2024-09-03 15:17:25,low,False
1144,5048,location_mismatch,2024-12-28 14:34:23,high,True
1145,5050,unusual_amount,2025-02-28 00:19:16,high,False
1146,5051,multiple_failures,2024-12-28 10:19:08,low,True
1147,5055,rapid_succession,2024-11-27 11:52:27,medium,False
1148,5063,multiple_failures,2024-01-01 05:03:04,low,True
1149,5068,unusual_amount,2024-08-22 06:16:55,low,True
1150,5070,location_mismatch,2024-10-10 22:24:10,low,True
1151,5072,multiple_failures,2024-05-16 02:58:57,high,True
1152,5076,multiple_failures,2024-09-21 07:05:30,medium,False
1153,5077,unusual_amount,2024-02-21 17:57:40,medium,False
1154,5079,location_mismatch,2024-05-14 00:01:29,low,False
1155,5083,multiple_failures,2024-01-09 18:43:41,medium,False
1156,5094,unusual_amount,2024-11-14 08:07:01,high,False
1157,5095,multiple_failures,2024-02-22 20:20:31,medium,True
1158,5104,location_mismatch,2025-01-18 21:44:55,medium,True
1159,5107,multiple_failures,2024-09-06 10:23:33,medium,True
1160,5109,rapid_succession,2024-02-25 09:43:18,low,False
1161,5111,rapid_succession,2024-05-01 22:51:35,low,True
1162,5114,rapid_succession,2024-12-03 05:11:10,medium,True
1163,5115,location_mismatch,2024-11-30 20:30:46,high,False
1164,5116,unusual_amount,2024-03-07 08:43:10,medium,False
1165,5117,location_mismatch,2024-02-11 01:23:33,medium,True
1166,5119,multiple_failures,2024-11-17 12:52:52,high,False
1167,5129,rapid_succession,2024-01-03 07:15:19,medium,True
1168,5130,location_mismatch,2024-06-03 19:14:48,low,True
1169,5132,unusual_amount,2024-06-25 20:34:14,low,True
1170,5135,rapid_succession,2024-01-21 19:03:19,medium,True
1171,5137,location_mismatch,2024-07-21 16:24:07,low,False
1172,5139,unusual_amount,2024-11-15 20:43:02,medium,False
1173,5141,rapid_succession,2024-01-21 19:23:19,low,False
1174,5145,rapid_succession,2024-09-05 05:54:42,medium,True
1175,5146,rapid_succession,2024-11-10 21:42:29,high,False
1176,5155,multiple_failures,2024-06-27 12:05:26,low,False
1177,5158,location_mismatch,2025-03-17 23:39:09,medium,True
1178,5161,unusual_amount,2024-10-08 18:59:26,medium,True
1179,5168,location_mismatch,2024-11-26 09:23:29,medium,False
1180,5169,location_mismatch,2025-01-03 00:22:14,medium,True
1181,5172,unusual_amount,2025-02-23 10:48:02,medium,True
1182,5174,rapid_succession,2024-05-24 02:16:25,medium,False
1183,5180,unusual_amount,2025-03-26 02:27:08,low,False
1184,5188,unusual_amount,2024-05-14 01:56:47,high,False
1185,5190,rapid_succession,2025-03-18 09:56:27,low,False
1186,5193,unusual_amount,2024-07-07 09:27:54,low,False
1187,5194,location_mismatch,2024-10-15 08:44:22,low,False
1188,5195,rapid_succession,2024-10-21 23:49:36,low,True
1189,5196,multiple_failures,2025-03-15 02:35:08,low,False
1190,5200,rapid_succession,2024-06-14 14:10:49,low,False
1191,5206,rapid_succession,2024-11-16 19:25:11,medium,False
1192,5207,rapid_succession,2024-02-09 22:37:02,high,True
1193,5210,multiple_failures,2024-05-14 03:28:21,low,False
1194,5213,rapid_succession,2025-02-05 22:48:38,high,False
1195,5219,multiple_failures,2025-03-17 06:36:15,medium,False
1196,5220,location_mismatch,2025-02-04 14:35:52,high,True
1197,5234,multiple_failures,2024-08-01 04:38:52,low,True
1198,5235,unusual_amount,2025-02-22 01:17:51,low,False
1199,5237,unusual_amount,2025-02-06 14:26:51,high,False
1200,5241,unusual_amount,2024-03-08 03:44:25,medium,False
1201,5246,multiple_failures,2024-03-31 15:56:39,high,False
1202,5256,rapid_succession,2024-01-10 10:21:25,high,True
1203,5263,unusual_amount,2025-02-25 09:44:36,medium,True
1204,5264,location_mismatch,2024-08-06 13:52:57,low,False
1205,5269,multiple_failures,2025-01-27 19:46:59,medium,False
1206,5270,rapid_succession,2024-07-14 20:55:00,medium,False
1207,5281,location_mismatch,2024-04-15 00:37:57,medium,False
1208,5282,location_mismatch,2024-04-13 07:09:16,low,True
1209,5284,unusual_amount,2024-12-21 02:01:04,medium,True
1210,5285,unusual_amount,2024-06-28 20:33:31,high,True
1211,5290,rapid_succession,2024-03-12 10:08:21,medium,False
1212,5291,unusual_amount,2025-03-18 15:07:22,high,True
1213,5296,location_mismatch,2024-02-07 16:38:48,low,True
1214,5298,unusual_amount,2024-11-23 02:36:57,medium,True
1215,5299,unusual_amount,2024-05-08 03:22:26,low,True
1216,5300,unusual_amount,2024-02-08 07:33:23,high,False
1217,5313,unusual_amount,2024-12-09 01:34:43,low,False
1218,5316,unusual_amount,2025-01-24 21:12:47,low,True
1219,5317,multiple_failures,2024-03-28 20:41:33,high,False
1220,5320,location_mismatch,2025-03-24 17:59:22,medium,True
1221,5325,multiple_failures,2024-07-07 23:26:18,high,False
1222,5349,rapid_succession,2024-07-21 10:47:07,medium,True
1223,5351,unusual_amount,2024-05-27 14:09:15,high,True
1224,5354,unusual_amount,2024-05-25 08:27:54,low,True
1225,5357,unusual_amount,2024-03-21 15:21:37,high,True
1226,5358,unusual_amount,2025-01-16 10:15:18,high,False
1227,5363,multiple_failures,2024-03-07 01:01:54,medium,True
1228,5364,rapid_succession,2024-05-02 11:01:57,high,True
1229,5365,rapid_succession,2024-05-13 22:07:14,low,True
1230,5369,rapid_succession,2025-01-12 12:04:47,medium,True
1231,5374,multiple_failures,2024-02-09 14:34:35,medium,False
1232,5383,multiple_failures,2025-02-28 03:36:12,medium,True
1233,5388,location_mismatch,2024-12-05 18:11:05,medium,False
1234,5389,rapid_succession,2024-06-22 05:57:53,high,True
1235,5393,unusual_amount,2025-03-06 23:31:08,medium,True
1236,5401,unusual_amount,2024-11-16 13:13:08,medium,False
1237,5405,unusual_amount,2025-01-04 22:37:11,medium,True
1238,5409,rapid_succession,2024-10-06 09:37:50,medium,False
1239,5416,unusual_amount,2025-01-16 10:57:24,medium,True
1240,5421,rapid_succession,2024-03-29 23:43:32,low,True
1241,5431,unusual_amount,2024-07-09 08:28:48,high,False
1242,5454,rapid_succession,2024-06-12 15:18:15,low,True
1243,5456,multiple_failures,2024-10-26 16:53:38,high,False
1244,5466,multiple_failures,2024-10-17 23:03:59,medium,True
1245,5468,location_mismatch,2024-08-29 17:53:32,medium,False
1246,5472,location_mismatch,2024-09-25 11:39:43,medium,True
1247,5475,location_mismatch,2024-01-13 01:58:49,low,True
1248,5483,multiple_failures,2024-09-29 05:42:39,low,True
1249,5484,multiple_failures,2025-03-01 07:27:53,high,True
1250,5485,location_mismatch,2024-06-03 02:48:07,medium,False
1251,5489,rapid_succession,2024-03-01 20:53:50,high,True
1252,5493,unusual_amount,2024-09-09 12:49:18,high,True
1253,5494,rapid_succession,2024-09-01 22:01:07,high,True
1254,5496,multiple_failures,2024-07-28 00:54:47,high,True
1255,5499,location_mismatch,2024-01-15 20:10:47,low,False
1256,5505,unusual_amount,2024-06-04 08:55:12,high,False
1257,5519,rapid_succession,2024-02-23 02:40:12,high,True
1258,5525,unusual_amount,2024-04-11 03:03:03,low,True
1259,5536,location_mismatch,2024-08-11 19:18:24,high,False
1260,5541,location_mismatch,2024-01-07 19:07:23,high,False
1261,5544,location_mismatch,2024-02-16 19:00:33,low,False
1262,5548,multiple_failures,2024-04-29 20:56:45,low,False
1263,5556,multiple_failures,2024-09-12 01:36:31,medium,True
1264,5557,rapid_succession,2024-05-23 19:33:00,low,False
1265,5568,multiple_failures,2024-03-04 14:22:10,medium,False
1266,5569,location_mismatch,2024-03-30 17:37:22,medium,False
1267,5571,location_mismatch,2024-01-26 13:53:39,high,True
1268,5579,multiple_failures,2024-02-06 16:24:27,low,True
1269,5582,rapid_succession,2024-03-25 15:45:35,low,True
1270,5599,multiple_failures,2024-02-03 04:32:51,high,True
1271,5602,location_mismatch,2024-04-13 21:27:12,high,False
1272,5604,rapid_succession,2024-04-02 20:38:08,high,True
1273,5607,unusual_amount,2025-01-28 20:55:31,medium,True
1274,5608,multiple_failures,2025-02-19 13:57:39,medium,True
1275,5609,unusual_amount,2024-02-05 14:05:52,medium,True
1276,5621,rapid_succession,2024-08-24 07:16:16,medium,False
1277,5626,multiple_failures,2025-03-19 03:50:03,high,True
1278,5632,rapid_succession,2024-09-18 22:05:58,low,False
1279,5634,unusual_amount,2024-02-23 09:19:38,low,False
1280,5636,multiple_failures,2024-08-19 10:25:46,low,True
1281,5641,rapid_succession,2024-04-28 04:04:07,low,True
1282,5643,location_mismatch,2024-12-07 14:07:39,low,False
1283,5644,multiple_failures,2024-12-05 14:01:41,medium,False
1284,5645,location_mismatch,2024-08-31 02:02:20,high,True
1285,5651,rapid_succession,2024-04-04 18:52:34,low,False
1286,5652,location_mismatch,2024-10-08 23:57:40,high,False
1287,5663,rapid_succession,2025-03-21 18:27:39,medium,True
1288,5665,unusual_amount,2024-12-02 08:43:53,low,True
1289,5672,unusual_amount,2024-02-01 05:28:04,high,False
1290,5675,location_mismatch,2024-11-29 11:24:41,low,False
1291,5676,location_mismatch,2025-01-14 18:37:44,medium,True
1292,5678,location_mismatch,2024-01-27 18:38:46,high,True
1293,5679,unusual_amount,2024-08-17 02:24:03,medium,False
1294,5681,rapid_succession,2025-03-13 07:06:00,low,True
1295,5682,unusual_amount,2024-09-13 19:56:46,medium,False
1296,5684,rapid_succession,2024-11-17 07:44:32,low,True
1297,5686,multiple_failures,2025-01-13 11:35:12,medium,False
1298,5693,location_mismatch,2024-01-09 09:27:07,low,False
1299,5699,location_mismatch,2024-09-13 00:04:48,high,False
1300,5706,rapid_succession,2025-03-23 01:51:07,high,False
1301,5712,rapid_succession,2024-08-03 05:33:40,high,True
1302,5716,location_mismatch,2024-10-19 02:28:24,medium,False
1303,5725,multiple_failures,2024-01-02 01:45:37,medium,False
1304,5732,unusual_amount,2024-05-28 04:06:53,high,False
1305,5733,location_mismatch,2024-02-06 10:27:35,medium,True
1306,5738,rapid_succession,2024-12-15 21:38:41,high,True
1307,5742,unusual_amount,2024-04-02 05:30:17,low,False
1308,5749,multiple_failures,2025-02-14 22:08:29,medium,True
1309,5750,rapid_succession,2024-11-13 15:36:32,high,True
1310,5759,rapid_succession,2024-05-30 20:53:19,medium,False
1311,5763,unusual_amount,2024-08-15 14:40:49,low,True
1312,5774,rapid_succession,2024-04-22 05:56:30,low,False
1313,5775,location_mismatch,2024-04-11 00:54:48,low,True
1314,5776,rapid_succession,2024-08-19 09:10:23,high,False
1315,5779,unusual_amount,2024-10-15 00:35:36,high,False
1316,5785,multiple_failures,2024-12-11 17:55:02,low,True
1317,5786,location_mismatch,2025-01-28 04:55:35,medium,False
1318,5791,location_mismatch,2025-01-25 10:04:05,low,False
1319,5796,multiple_failures,2024-11-21 12:05:54,low,True
1320,5808,unusual_amount,2024-11-03 08:47:43,medium,False
1321,5809,unusual_amount,2024-02-29 14:07:45,low,True
1322,5818,multiple_failures,2024-01-01 16:49:19,low,False
1323,5823,unusual_amount,2024-07-09 15:41:28,high,True
1324,5826,multiple_failures,2024-10-21 03:12:20,medium,True
1325,5828,location_mismatch,2024-12-01 14:55:10,high,False
1326,5832,unusual_amount,2024-06-06 23:18:16,high,False
1327,5834,location_mismatch,2024-09-29 00:16:46,high,False
1328,5836,unusual_amount,2025-01-03 18:58:45,medium,False
1329,5842,multiple_failures,2024-03-31 22:12:39,low,True
1330,5846,multiple_failures,2025-03-24 16:10:22,low,True
1331,5847,location_mismatch,2024-10-10 13:17:01,low,False
1332,5854,unusual_amount,2024-11-29 20:31:27,medium,False
1333,5859,location_mismatch,2024-04-06 04:02:02,low,False
1334,5863,rapid_succession,2024-03-08 05:35:59,high,False
1335,5864,unusual_amount,2024-10-19 23:51:24,medium,True
1336,5869,unusual_amount,2025-01-17 22:17:22,medium,False
1337,5871,rapid_succession,2025-01-03 01:47:31,low,False
1338,5874,location_mismatch,2024-07-15 08:31:07,medium,True
1339,5893,location_mismatch,2024-02-10 10:52:19,low,False
1340,5896,multiple_failures,2025-02-03 14:12:35,medium,True
1341,5911,multiple_failures,2025-03-11 21:13:02,high,True
1342,5917,location_mismatch,2024-08-28 09:36:26,medium,False
1343,5920,unusual_amount,2024-08-11 21:13:19,low,False
1344,5929,location_mismatch,2024-12-27 21:30:21,high,False
1345,5938,unusual_amount,2024-12-11 11:17:11,low,False
1346,5942,unusual_amount,2024-04-30 04:56:16,medium,True
1347,5943,multiple_failures,2025-01-10 03:08:20,low,True
1348,5949,multiple_failures,2024-11-13 18:09:53,high,False
1349,5950,unusual_amount,2024-08-07 11:27:44,low,False
1350,5951,multiple_failures,2025-01-27 09:09:56,high,False
1351,5952,multiple_failures,2024-02-08 15:30:29,low,False
1352,5953,unusual_amount,2024-07-17 13:24:28,high,False
1353,5964,unusual_amount,2024-05-18 15:21:13,medium,True
1354,5965,unusual_amount,2024-07-29 13:22:53,low,True
1355,5968,rapid_succession,2025-02-08 11:12:53,medium,True
1356,5972,rapid_succession,2024-02-04 23:00:05,low,True
1357,5982,unusual_amount,2024-06-15 18:42:48,low,True
1358,5984,unusual_amount,2024-12-01 14:42:43,high,False
1359,5987,location_mismatch,2024-03-08 06:19:28,low,False
1360,5988,multiple_failures,2025-02-23 04:16:50,high,False
1361,5990,rapid_succession,2024-12-01 10:07:48,high,True
1362,5994,rapid_succession,2025-02-12 12:28:58,low,True
1363,5999,unusual_amount,2025-03-01 14:18:41,low,False
1364,6000,rapid_succession,2024-02-17 15:16:23,high,False
1365,6001,multiple_failures,2024-06-26 19:46:11,high,True
1366,6003,rapid_succession,2025-03-23 16:38:18,low,True
1367,6005,location_mismatch,2024-03-12 02:31:43,high,False
1368,6012,rapid_succession,2024-02-27 02:25:10,high,False
1369,6013,unusual_amount,2024-08-13 11:42:32,medium,True
1370,6014,multiple_failures,2024-10-30 01:04:57,high,False
1371,6019,multiple_failures,2024-12-10 23:23:57,low,True
1372,6024,multiple_failures,2025-01-31 01:57:48,high,True
1373,6037,unusual_amount,2024-03-05 03:17:33,high,False
1374,6043,multiple_failures,2024-02-12 05:39:17,high,True
1375,6048,unusual_amount,2024-08-20 03:50:35,medium,True
1376,6050,multiple_failures,2024-02-06 17:12:52,medium,False
1377,6061,multiple_failures,2024-07-23 16:27:53,low,False
1378,6067,rapid_succession,2024-07-08 21:22:42,high,False
1379,6072,location_mismatch,2024-11-28 08:29:36,medium,True
1380,6076,location_mismatch,2025-01-19 07:05:46,high,False
1381,6081,multiple_failures,2025-01-08 06:54:36,high,True
1382,6085,rapid_succession,2024-07-20 14:38:59,low,True
1383,6091,unusual_amount,2024-01-20 06:43:40,high,True
1384,6095,unusual_amount,2024-04-02 19:20:43,medium,True
1385,6098,multiple_failures,2024-01-13 03:32:45,high,False
1386,6100,location_mismatch,2024-09-19 09:33:00,medium,False
1387,6108,unusual_amount,2024-01-06 02:54:11,low,False
1388,6111,multiple_failures,2025-02-25 14:33:14,low,True
1389,6114,multiple_failures,2024-09-17 09:09:06,high,False
1390,6115,multiple_failures,2025-02-02 20:52:08,high,False
1391,6127,location_mismatch,2024-07-16 19:09:26,low,False
1392,6128,multiple_failures,2024-06-04 00:50:15,medium,True
1393,6137,rapid_succession,2024-01-13 07:06:37,high,True
1394,6138,unusual_amount,2024-07-25 07:11:35,high,False
1395,6139,multiple_failures,2024-09-11 01:02:11,high,False
1396,6141,location_mismatch,2024-06-17 15:41:07,high,False
1397,6146,multiple_failures,2025-02-08 23:21:32,low,False
1398,6153,rapid_succession,2025-01-14 08:44:10,high,True
1399,6154,unusual_amount,2024-12-24 21:47:34,low,True
1400,6159,multiple_failures,2024-08-24 22:44:22,low,False
1401,6163,rapid_succession,2024-12-19 16:05:24,low,False
1402,6167,rapid_succession,2025-02-13 09:55:33,low,False
1403,6168,location_mismatch,2024-10-11 08:55:20,medium,False
1404,6170,rapid_succession,2024-08-31 04:19:32,medium,False
1405,6172,unusual_amount,2025-03-11 06:34:01,low,False
1406,6180,rapid_succession,2024-12-18 00:03:57,low,True
1407,6182,rapid_succession,2024-04-16 23:29:45,low,True
1408,6184,location_mismatch,2024-11-29 12:05:34,low,False
1409,6187,rapid_succession,2024-06-14 23:39:31,high,False
1410,6192,rapid_succession,2024-10-30 07:50:03,medium,True
1411,6194,location_mismatch,2024-08-07 16:50:32,high,False
1412,6196,location_mismatch,2024-11-18 02:59:30,medium,True
1413,6199,rapid_succession,2024-08-05 03:14:51,medium,False
1414,6204,multiple_failures,2024-04-17 17:04:48,low,True
1415,6207,multiple_failures,2024-08-12 15:54:13,high,True
1416,6209,rapid_succession,2024-02-11 09:29:33,high,False
1417,6220,multiple_failures,2025-02-04 02:42:49,medium,True
1418,6221,unusual_amount,2024-02-26 04:16:01,low,False
1419,6223,unusual_amount,2024-08-29 12:26:11,low,True
1420,6225,unusual_amount,2024-11-16 11:37:56,medium,False
1421,6230,location_mismatch,2024-12-05 09:44:12,low,False
